Year,ZIP code,Age Group,Number of Visits,Age-adjusted rate,County Fips code,County
2012,"90270
(33.988479, -118.187185)",Children (0-17),45,50.3,6037,LOS ANGELES
2009,"91381
(34.384706, -118.591478)",Children (0-17),15,35.33930722,6037,LOS ANGELES
2012,"92354
(34.050139, -117.248657)",Children (0-17),61,129,6071,SAN BERNARDINO
2012,"91733
(34.050504, -118.048395)",Children (0-17),111,84.5,6037,LOS ANGELES
2012,"91602
(34.152019, -118.367942)",Children (0-17),12,54.3,6037,LOS ANGELES
2014,"95966
(39.485154, -121.444774)",All Ages,175,68.1,6007,BUTTE
2009,"91030
(34.111328, -118.15602)",Children (0-17),13,28.05908556,6037,LOS ANGELES
2009,"92071
(32.84704, -116.991804)",Children (0-17),79,59.46292441,6073,SAN DIEGO
2009,"91775
(34.114783, -118.0893)",Children (0-17),19,31.30342756,6037,LOS ANGELES
2009,"91752
(33.995229, -117.535073)",Children (0-17),34,40.23450808,6065,RIVERSIDE
2012,"95833
(38.615723, -121.50562)",All Ages,246,62.9,6067,SACRAMENTO
2009,"93030
(34.206212, -119.174183)",Children (0-17),191,100.975671,6111,VENTURA
2012,"92065
(33.037134, -116.855775)",Children (0-17),21,23.9,6073,SAN DIEGO
2009,"92008
(33.151235, -117.323753)",Children (0-17),19,36.25065318,6073,SAN DIEGO
2009,"91601
(34.168033, -118.372835)",Children (0-17),66,67.108015,6037,LOS ANGELES
2015,"96088
(40.514317, -121.840484)",All Ages,18,33,6089,SHASTA
2012,"93266
(36.145741, -119.831679)",Children (0-17),,,6031,KINGS
2015,"95965
(39.625802, -121.577788)",All Ages,111,57.3,6007,BUTTE
2012,"91105
(34.138699, -118.166094)",Children (0-17),,,6037,LOS ANGELES
2012,"91506
(34.170834, -118.324179)",Children (0-17),29,78.5,6037,LOS ANGELES
2014,"95834
(38.641743, -121.516646)",All Ages,194,71.9,6067,SACRAMENTO
2009,"91702
(34.149202, -117.888647)",Children (0-17),164,82.70355302,6037,LOS ANGELES
2009,"92084
(33.21849, -117.21194)",Children (0-17),65,46.61307604,6073,SAN DIEGO
2009,"90701
(33.868335, -118.080733)",Children (0-17),26,57.88204699,6037,LOS ANGELES
2009,"90813
(33.781633, -118.19496)",Children (0-17),224,89.92442116,6037,LOS ANGELES
2012,"96067
(41.317857, -122.307521)",Children (0-17),,,6093,SISKIYOU
2009,"92154
(32.571345, -117.02595)",Children (0-17),180,83.26678349,6073,SAN DIEGO
2009,"92081
(33.168208, -117.242036)",Children (0-17),17,26.53875722,6073,SAN DIEGO
2012,"90029
(34.089903, -118.294656)",Children (0-17),96,125.2,6037,LOS ANGELES
2015,"96002
(40.539233, -122.327874)",All Ages,216,66.7,6089,SHASTA
2009,"90810
(33.817246, -118.218929)",Children (0-17),131,106.0233271,6037,LOS ANGELES
2009,"92019
(32.779792, -116.901491)",Children (0-17),73,72.32412615,6073,SAN DIEGO
2009,"90064
(34.035932, -118.426899)",Children (0-17),20,43.77667319,6037,LOS ANGELES
2009,"90035
(34.051963, -118.383981)",Children (0-17),27,49.47107965,6037,LOS ANGELES
2012,"95926
(39.74539, -121.845089)",All Ages,144,40.9,6007,BUTTE
2009,"93203
(35.166398, -118.840382)",Children (0-17),36,47.25577544,6029,KERN
2009,"92586
(33.707315, -117.197866)",Children (0-17),,,6065,RIVERSIDE
2009,"92879
(33.881275, -117.538285)",Children (0-17),77,48.55928137,6065,RIVERSIDE
2009,"90745
(33.824414, -118.266777)",Children (0-17),114,71.63823723,6037,LOS ANGELES
2012,"91773
(34.100651, -117.814842)",Children (0-17),32,50.6,6037,LOS ANGELES
2012,"92586
(33.707315, -117.197866)",Children (0-17),24,88.4,6065,RIVERSIDE
2009,"91326
(34.278174, -118.55281)",Children (0-17),25,31.90133493,6037,LOS ANGELES
2012,"90064
(34.035932, -118.426899)",Children (0-17),12,23.5,6037,LOS ANGELES
2009,"95973
(39.818951, -121.871582)",Children (0-17),24,29.84349256,6007,BUTTE
2009,"90605
(33.946845, -118.02893)",Children (0-17),153,123.749006,6037,LOS ANGELES
2012,"95912
(39.004975, -122.021744)",All Ages,13,26.5,6011,COLUSA
2012,"90603
(33.944167, -117.992404)",Children (0-17),40,90.6,6037,LOS ANGELES
2012,"90620
(33.843645, -118.011847)",Children (0-17),77,74.7,6059,ORANGE
2012,"92124
(32.823872, -117.098573)",Children (0-17),51,52.2,6073,SAN DIEGO
2009,"91405
(34.20044, -118.448167)",Children (0-17),132,81.34486718,6037,LOS ANGELES
2009,"90062
(34.003587, -118.308985)",Children (0-17),142,151.8170596,6037,LOS ANGELES
2012,"92683
(33.752825, -117.994896)",Children (0-17),109,52.5,6059,ORANGE
2012,"91801
(34.089805, -118.128547)",Children (0-17),55,59.1,6037,LOS ANGELES
2013,"96003
(40.645212, -122.327472)",All Ages,198,46.7,6089,SHASTA
2012,"91030
(34.111328, -118.15602)",Children (0-17),12,22.4,6037,LOS ANGELES
2009,"92596
(33.638018, -117.08888)",Children (0-17),37,61.82129832,6065,RIVERSIDE
2012,"93210
(36.243008, -120.350304)",Children (0-17),58,129.3,6019,FRESNO
2012,"90230
(33.995175, -118.399974)",Children (0-17),53,79.7,6037,LOS ANGELES
2009,"92316
(34.062941, -117.39575)",Children (0-17),111,113.1909063,6071,SAN BERNARDINO
2012,"90755
(33.802585, -118.168005)",Children (0-17),14,58,6037,LOS ANGELES
2009,"92121
(32.897198, -117.200631)",Children (0-17),,,6073,SAN DIEGO
2009,"90716
(33.829638, -118.073331)",Children (0-17),43,80.90538053,6037,LOS ANGELES
2012,"90304
(33.936814, -118.359195)",Children (0-17),110,120.7,6037,LOS ANGELES
2012,"96097
(41.748922, -122.647566)",All Ages,59,67.7,6093,SISKIYOU
2015,"95932
(39.255572, -122.040774)",All Ages,39,51,6011,COLUSA
2012,"91208
(34.191311, -118.232987)",Children (0-17),,,6037,LOS ANGELES
2012,"90005
(34.059746, -118.308884)",Children (0-17),73,87.4,6037,LOS ANGELES
2012,"91601
(34.168033, -118.372835)",Children (0-17),59,84.9,6037,LOS ANGELES
2009,"92106
(32.722892, -117.231456)",Children (0-17),16,48.07465035,6073,SAN DIEGO
2012,"90731
(33.73657, -118.287112)",Children (0-17),160,101.3,6037,LOS ANGELES
2009,"90066
(34.002048, -118.431218)",Children (0-17),54,48.14214571,6037,LOS ANGELES
2009,"90212
(34.062338, -118.401656)",Children (0-17),,,6037,LOS ANGELES
2012,"96080
(40.166581, -122.371305)",All Ages,197,70.8,6103,TEHAMA
2012,"91351
(34.427178, -118.470771)",Children (0-17),52,65.1,6037,LOS ANGELES
2012,"91901
(32.816352, -116.732093)",Children (0-17),16,46.7,6073,SAN DIEGO
2012,"92804
(33.817538, -117.973476)",Children (0-17),177,77.5,6059,ORANGE
2009,"95932
(39.255572, -122.040774)",All Ages,41,51.17176845,6011,COLUSA
2009,"90802
(33.762854, -118.199285)",Children (0-17),57,59.59262046,6037,LOS ANGELES
2012,"90704
(33.383922, -118.42336)",Children (0-17),,,6037,LOS ANGELES
2012,"91942
(32.776506, -117.022314)",Children (0-17),48,100.5,6073,SAN DIEGO
2009,"92120
(32.793166, -117.071798)",Children (0-17),27,61.53460827,6073,SAN DIEGO
2009,"92543
(33.727175, -116.974374)",Children (0-17),85,103.2383582,6065,RIVERSIDE
2009,"93250
(35.661185, -119.200586)",Children (0-17),54,112.4546391,6029,KERN
2009,"91042
(34.281602, -118.249998)",Children (0-17),35,50.83387009,6037,LOS ANGELES
2012,"92501
(33.99431, -117.370777)",Children (0-17),60,111.1,6065,RIVERSIDE
2012,"95963
(39.721599, -122.26584)",All Ages,45,27.9,6021,GLENN
2009,"91740
(34.118655, -117.854653)",Children (0-17),52,79.22212011,6037,LOS ANGELES
2009,"92506
(33.939424, -117.367611)",Children (0-17),73,68.09102306,6065,RIVERSIDE
2009,"92651
(33.544915, -117.773786)",Children (0-17),,,6059,ORANGE
2009,"91024
(34.166303, -118.05074)",Children (0-17),,,6037,LOS ANGELES
2012,"91792
(34.021888, -117.898661)",Children (0-17),62,84.4,6037,LOS ANGELES
2009,"92037
(32.844136, -117.253488)",Children (0-17),30,52.12870981,6073,SAN DIEGO
2014,"95965
(39.625802, -121.577788)",All Ages,134,65.9,6007,BUTTE
2009,"96002
(40.539233, -122.327874)",All Ages,191,58.40524856,6089,SHASTA
2012,"92802
(33.808242, -117.922876)",Children (0-17),92,72.1,6059,ORANGE
2015,"95973
(39.818951, -121.871582)",All Ages,142,42.8,6007,BUTTE
2009,"93010
(34.230552, -119.057652)",Children (0-17),73,68.97366307,6111,VENTURA
2009,"91607
(34.166533, -118.399357)",Children (0-17),36,63.59375033,6037,LOS ANGELES
2009,"91605
(34.207788, -118.401658)",Children (0-17),151,80.70504005,6037,LOS ANGELES
2009,"92545
(33.740183, -117.02283)",Children (0-17),82,135.7360044,6065,RIVERSIDE
2012,"96035
(40.035998, -122.180239)",All Ages,18,48.2,6103,TEHAMA
2012,"92064
(32.978009, -117.032069)",Children (0-17),48,45.4,6073,SAN DIEGO
2009,"96022
(40.341658, -122.384848)",All Ages,58,41.71102012,6089,SHASTA
2009,"95954
(39.894294, -121.570793)",All Ages,79,76.73446697,6007,BUTTE
2009,"91737
(34.147153, -117.579915)",Children (0-17),24,37.65011486,6071,SAN BERNARDINO
2009,"92240
(33.945824, -116.526768)",Children (0-17),128,135.870234,6065,RIVERSIDE
2012,"91001
(34.191995, -118.138697)",Children (0-17),50,62.2,6037,LOS ANGELES
2012,"90650
(33.906944, -118.083926)",Children (0-17),214,75.5,6037,LOS ANGELES
2009,"91202
(34.167175, -118.268335)",Children (0-17),26,59.42627984,6037,LOS ANGELES
2012,"90272
(34.060998, -118.538301)",Children (0-17),,,6037,LOS ANGELES
2009,"90041
(34.137321, -118.207164)",Children (0-17),42,61.7134163,6037,LOS ANGELES
2009,"93117
(34.461834, -119.983449)",Children (0-17),52,63.56736473,6083,SANTA BARBARA
2012,"90059
(33.926931, -118.248178)",Children (0-17),256,169.1,6037,LOS ANGELES
2012,"91355
(34.416351, -118.574425)",Children (0-17),17,22.2,6037,LOS ANGELES
2009,"91764
(34.076035, -117.610999)",Children (0-17),149,80.22363855,6071,SAN BERNARDINO
2009,"91006
(34.135112, -118.029184)",Children (0-17),31,45.13053839,6037,LOS ANGELES
2015,"96064
(41.725633, -122.367929)",All Ages,19,51.6,6093,SISKIYOU
2012,"91790
(34.06747, -117.937757)",Children (0-17),71,65.8,6037,LOS ANGELES
2009,"92020
(32.795204, -116.971677)",Children (0-17),120,75.31687519,6073,SAN DIEGO
2009,"90602
(33.96826, -118.032861)",Children (0-17),56,68.64470024,6037,LOS ANGELES
2009,"96021
(39.911445, -122.425007)",All Ages,116,75.45982847,6103,TEHAMA
2012,"90035
(34.051963, -118.383981)",Children (0-17),22,36.4,6037,LOS ANGELES
2009,"91711
(34.115163, -117.718265)",Children (0-17),42,64.02444983,6037,LOS ANGELES
2009,"92612
(33.662262, -117.826486)",Children (0-17),15,51.33107608,6059,ORANGE
2012,"93111
(34.445303, -119.80309)",Children (0-17),25,70.2,6083,SANTA BARBARA
2012,"90808
(33.823415, -118.113064)",Children (0-17),28,34.6,6037,LOS ANGELES
2012,"92007
(33.023512, -117.275252)",Children (0-17),,,6073,SAN DIEGO
2009,"91204
(34.136054, -118.260219)",Children (0-17),30,72.27581835,6037,LOS ANGELES
2012,"91306
(34.209245, -118.575768)",Children (0-17),88,79.2,6037,LOS ANGELES
2012,"92308
(34.448672, -117.17418)",Children (0-17),132,121.4,6071,SAN BERNARDINO
2009,"95815
(38.609074, -121.444466)",Children (0-17),74,94.22825377,6067,SACRAMENTO
2009,"91001
(34.191995, -118.138697)",Children (0-17),72,74.51452257,6037,LOS ANGELES
2009,"90240
(33.956433, -118.117736)",Children (0-17),51,80.2256487,6037,LOS ANGELES
2009,"91706
(34.090715, -117.968844)",Children (0-17),206,75.0419463,6037,LOS ANGELES
2009,"92024
(33.056527, -117.264885)",Children (0-17),28,26.1305557,6073,SAN DIEGO
2012,"92377
(34.150422, -117.402837)",Children (0-17),41,74.8,6071,SAN BERNARDINO
2012,"90602
(33.96826, -118.032861)",Children (0-17),69,105.7,6037,LOS ANGELES
2009,"91977
(32.724717, -116.997203)",Children (0-17),176,108.0737044,6073,SAN DIEGO
2009,"91910
(32.637429, -117.054917)",Children (0-17),177,86.93183955,6073,SAN DIEGO
2012,"95953
(39.255019, -121.696785)",All Ages,27,24.5,6101,SUTTER
2009,"91303
(34.198696, -118.601933)",Children (0-17),71,89.81486146,6037,LOS ANGELES
2012,"95969
(39.747903, -121.612595)",All Ages,118,46.7,6007,BUTTE
2009,"90038
(34.088618, -118.32649)",Children (0-17),73,83.08277011,6037,LOS ANGELES
2009,"92101
(32.72112, -117.166986)",Children (0-17),24,76.95691639,6073,SAN DIEGO
2009,"90623
(33.849916, -118.042253)",Children (0-17),19,57.52461591,6059,ORANGE
2012,"91708
(33.958486, -117.642278)",Children (0-17),,,6071,SAN BERNARDINO
2009,"92860
(33.923668, -117.553508)",Children (0-17),32,55.84857271,6065,RIVERSIDE
2009,"91754
(34.050619, -118.143932)",Children (0-17),45,67.27457459,6037,LOS ANGELES
2012,"90275
(33.758511, -118.363978)",Children (0-17),,,6037,LOS ANGELES
2009,"91360
(34.210392, -118.874313)",Children (0-17),53,52.02754829,6111,VENTURA
2012,"91406
(34.20031, -118.491022)",Children (0-17),130,95.6,6037,LOS ANGELES
2012,"90065
(34.109642, -118.226785)",Children (0-17),122,112.5,6037,LOS ANGELES
2014,"96002
(40.539233, -122.327874)",All Ages,227,72,6089,SHASTA
2009,"91504
(34.201484, -118.329884)",Children (0-17),28,51.85764924,6037,LOS ANGELES
2012,"90001
(33.973252, -118.249154)",Children (0-17),221,108.6,6037,LOS ANGELES
2009,"92673
(33.463324, -117.614928)",Children (0-17),29,34.38358797,6059,ORANGE
2009,"90712
(33.850294, -118.146843)",Children (0-17),58,69.41592307,6037,LOS ANGELES
2012,"95948
(39.351087, -121.71372)",Children (0-17),18,57.5,6007,BUTTE
2012,"92054
(33.193155, -117.358567)",Children (0-17),96,102.8,6073,SAN DIEGO
2009,"92582
(33.796547, -117.003848)",Children (0-17),31,103.3584666,6065,RIVERSIDE
2012,"91360
(34.210392, -118.874313)",Children (0-17),48,56.6,6111,VENTURA
2009,"92692
(33.611588, -117.643685)",Children (0-17),55,43.11504046,6059,ORANGE
2012,"95828
(38.484836, -121.399547)",Children (0-17),132,78.4,6067,SACRAMENTO
2012,"92663
(33.623244, -117.931855)",Children (0-17),,,6059,ORANGE
2012,"91945
(32.733825, -117.033418)",Children (0-17),72,112.7,6073,SAN DIEGO
2009,"93514
(37.442141, -118.422236)",Children (0-17),14,47.64850427,6027,INYO
2012,"92131
(32.918361, -117.081713)",Children (0-17),25,25.4,6073,SAN DIEGO
2009,"94030
(37.599817, -122.401738)",Children (0-17),19,48.20908962,6081,SAN MATEO
2012,"94401
(37.57252, -122.319746)",Children (0-17),55,73.9,6081,SAN MATEO
2009,"93527
(35.690512, -117.854366)",Children (0-17),,,6029,KERN
2009,"95570
(41.098794, -124.124065)",Children (0-17),,,6023,HUMBOLDT
2012,"92869
(33.794222, -117.791218)",Children (0-17),39,45.1,6059,ORANGE
2012,"94103
(37.772469, -122.411853)",Children (0-17),35,132.7,6075,SAN FRANCISCO
2012,"94066
(37.625996, -122.430433)",Children (0-17),51,58.1,6081,SAN MATEO
2009,"92627
(33.646667, -117.917058)",Children (0-17),86,52.56997849,6059,ORANGE
2009,"95119
(37.2323, -121.788205)",Children (0-17),14,52.2744062,6085,SANTA CLARA
2012,"92881
(33.837927, -117.537818)",Children (0-17),26,28.3,6065,RIVERSIDE
2009,"94706
(37.889693, -122.294926)",Children (0-17),25,88.25429597,6001,ALAMEDA
2009,"92618
(33.670881, -117.737624)",Children (0-17),13,43.69527563,6059,ORANGE
2009,"93285
(35.654147, -118.560851)",Children (0-17),,,6029,KERN
2009,"94538
(37.521278, -121.967986)",Children (0-17),148,100.8926388,6001,ALAMEDA
2009,"94580
(37.678849, -122.131241)",Children (0-17),83,131.2788374,6001,ALAMEDA
2009,"93013
(34.401759, -119.516203)",Children (0-17),18,47.37046094,6083,SANTA BARBARA
2009,"95758
(38.424655, -121.438065)",Children (0-17),127,64.67716512,6067,SACRAMENTO
2012,"95124
(37.257218, -121.922723)",Children (0-17),38,31.3,6085,SANTA CLARA
2009,"95765
(38.81672, -121.269843)",Children (0-17),44,48.60955747,6061,PLACER
2012,"93434
(34.958339, -120.583977)",Children (0-17),19,79.9,6083,SANTA BARBARA
2012,"92694
(33.55213, -117.638098)",Children (0-17),26,27.8,6059,ORANGE
2012,"93001
(34.325102, -119.320782)",Children (0-17),49,67.4,6111,VENTURA
2012,"92284
(34.166982, -116.429685)",Children (0-17),27,46.3,6071,SAN BERNARDINO
2012,"93591
(34.603266, -117.836192)",Children (0-17),24,106.5,6037,LOS ANGELES
2012,"93110
(34.437546, -119.767792)",Children (0-17),15,56.5,6083,SANTA BARBARA
2009,"95223
(38.321731, -120.257714)",Children (0-17),,,6009,CALAVERAS
2012,"92708
(33.709733, -117.952983)",Children (0-17),38,35.8,6059,ORANGE
2009,"95327
(37.891257, -120.467276)",Children (0-17),,,6109,TUOLUMNE
2009,"92843
(33.764656, -117.932624)",Children (0-17),105,72.79353353,6059,ORANGE
2012,"95051
(37.348247, -121.984056)",Children (0-17),65,50.8,6085,SANTA CLARA
2009,"95482
(39.150868, -123.215335)",Children (0-17),51,63.35682019,6045,MENDOCINO
2012,"94539
(37.51699, -121.926137)",Children (0-17),46,40.6,6001,ALAMEDA
2009,"93306
(35.400031, -118.909275)",Children (0-17),164,87.82925315,6029,KERN
2009,"92780
(33.737144, -117.819563)",Children (0-17),99,59.26964612,6059,ORANGE
2009,"95401
(38.446019, -122.766748)",Children (0-17),87,101.2899076,6097,SONOMA
2009,"93313
(35.221076, -119.048751)",Children (0-17),112,94.67874096,6029,KERN
2012,"92410
(34.106431, -117.297296)",Children (0-17),272,152.9,6071,SAN BERNARDINO
2012,"95662
(38.685452, -121.222898)",Children (0-17),30,44.6,6067,SACRAMENTO
2009,"94703
(37.86325, -122.275306)",Children (0-17),56,161.5673146,6001,ALAMEDA
2012,"92805
(33.831505, -117.907515)",Children (0-17),193,86.2,6059,ORANGE
2009,"95423
(39.104621, -122.648512)",Children (0-17),,,6033,LAKE
2012,"94041
(37.38864, -122.074673)",Children (0-17),,,6085,SANTA CLARA
2012,"94591
(38.107585, -122.209634)",Children (0-17),141,120.4,6095,SOLANO
2012,"93514
(37.442141, -118.422236)",Children (0-17),25,86.9,6027,INYO
2012,"93660
(36.596174, -120.179209)",Children (0-17),18,94.3,6019,FRESNO
2009,"93309
(35.341212, -119.065592)",Children (0-17),157,94.45521741,6029,KERN
2012,"92277
(34.181847, -116.001644)",Children (0-17),25,39.2,6071,SAN BERNARDINO
2012,"92282
(33.94402, -116.653751)",Children (0-17),,,6065,RIVERSIDE
2012,"93560
(34.8718, -118.299673)",Children (0-17),41,77.6,6029,KERN
2009,"94597
(37.919929, -122.069523)",Children (0-17),14,38.8949594,6013,CONTRA COSTA
2009,"93405
(35.273127, -120.721971)",Children (0-17),,,6079,SAN LUIS OBISPO
2009,"94043
(37.407179, -122.076246)",Children (0-17),30,59.94512495,6085,SANTA CLARA
2012,"92630
(33.641684, -117.688753)",Children (0-17),41,30.2,6059,ORANGE
2009,"93612
(36.815415, -119.711438)",Children (0-17),112,108.596771,6019,FRESNO
2012,"93460
(34.651835, -120.034764)",Children (0-17),,,6083,SANTA BARBARA
2009,"94102
(37.779168, -122.419625)",Children (0-17),20,57.62201581,6075,SAN FRANCISCO
2009,"92549
(33.769523, -116.758854)",Children (0-17),,,6065,RIVERSIDE
2009,"93268
(35.16747, -119.426618)",Children (0-17),18,37.09279864,6029,KERN
2012,"93010
(34.230552, -119.057652)",Children (0-17),45,47.6,6111,VENTURA
2012,"93277
(36.306319, -119.34308)",Children (0-17),90,65.1,6107,TULARE
2009,"95210
(38.023326, -121.297641)",Children (0-17),100,67.87324245,6077,SAN JOAQUIN
2009,"92236
(33.683738, -116.178508)",Children (0-17),107,79.37399662,6065,RIVERSIDE
2012,"93063
(34.28053, -118.696513)",Children (0-17),86,68.4,6111,VENTURA
2009,"95383
(38.044076, -120.215714)",Children (0-17),,,6109,TUOLUMNE
2012,"94595
(37.87821, -122.070145)",Children (0-17),,,6013,CONTRA COSTA
2012,"95370
(37.994102, -120.336794)",Children (0-17),45,92.8,6109,TUOLUMNE
2012,"93636
(36.955779, -119.878881)",Children (0-17),32,135.4,6039,MADERA
2009,"92408
(34.080723, -117.271368)",Children (0-17),61,115.1313634,6071,SAN BERNARDINO
2012,"92314
(34.2608, -116.90111)",Children (0-17),14,48.1,6071,SAN BERNARDINO
2012,"94545
(37.633392, -122.106689)",Children (0-17),70,101.2,6001,ALAMEDA
2012,"94558
(38.383156, -122.289164)",Children (0-17),67,45.3,6055,NAPA
2012,"92240
(33.945824, -116.526768)",Children (0-17),103,95,6065,RIVERSIDE
2009,"93950
(36.618407, -121.922858)",Children (0-17),,,6053,MONTEREY
2009,"92505
(33.922054, -117.488902)",Children (0-17),118,87.71072885,6065,RIVERSIDE
2009,"94506
(37.807057, -121.912878)",Children (0-17),19,25.03782119,6013,CONTRA COSTA
2012,"94022
(37.376629, -122.133016)",Children (0-17),,,6085,SANTA CLARA
2012,"94947
(38.098743, -122.592459)",Children (0-17),30,61.8,6041,MARIN
2012,"93041
(34.155936, -119.180327)",Children (0-17),51,76.8,6111,VENTURA
2009,"93401
(35.245417, -120.639108)",Children (0-17),19,46.74230091,6079,SAN LUIS OBISPO
2009,"94523
(37.953455, -122.074721)",Children (0-17),38,55.70316562,6013,CONTRA COSTA
2012,"93662
(36.558772, -119.629364)",Children (0-17),138,144,6019,FRESNO
2012,"95453
(39.043586, -122.936436)",Children (0-17),16,69.5,6033,LAKE
2012,"95113
(37.333303, -121.890947)",Children (0-17),,,6085,SANTA CLARA
2009,"92694
(33.55213, -117.638098)",Children (0-17),37,76.22860249,6059,ORANGE
2009,"93646
(36.626843, -119.303444)",Children (0-17),53,125.4637114,6019,FRESNO
2009,"93004
(34.279506, -119.168896)",Children (0-17),48,61.93476337,6111,VENTURA
2012,"94531
(37.967667, -121.775744)",Children (0-17),174,149.2,6013,CONTRA COSTA
2009,"92173
(32.556928, -117.049986)",Children (0-17),103,104.5672494,6073,SAN DIEGO
2009,"95220
(38.197689, -121.208322)",Children (0-17),,,6077,SAN JOAQUIN
2012,"93401
(35.245417, -120.639108)",Children (0-17),19,46.3,6079,SAN LUIS OBISPO
